8.3,829,18,19,3556,2649,200
8.31,830,17,18,3557,2650,200
8.32,831,16,18,3559,2651,200
8.33,832,16,17,3559,2652,200
8.34,833,15,17,3561,2654,200
8.35,834,16,16,3562,2655,200
8.36,835,15,16,3564,2657,200
8.37,836,16,16,3565,2658,200
8.38,837,16,16,3566,2659,200
8.39,838,17,17,3567,2660,200
8.4,839,17,16,3568,2662,200
8.41,840,18,18,3570,2663,200
8.42,841,18,17,3571,2664,200
8.43,842,20,18,3573,2666,200
8.44,843,19,18,3574,2666,200
8.45,844,19,19,3575,2668,200
8.46,845,17,19,3576,2669,200
8.47,846,18,19,3578,2671,200
8.48,847,17,18,3579,2672,200
8.49,848,16,18,3581,2673,200
8.5,849,16,17,3581,2674,200
8.51,850,15,17,3583,2676,200
8.52,851,16,16,3584,2677,200
8.53,852,15,16,3586,2679,200
8.54,853,16,16,3587,2680,200
8.55,854,16,16,3588,2681,200
8.56,855,17,17,3589,2682,200
8.57,856,17,16,3590,2684,200
8.58,857,18,18,3592,2685,200
8.59,858,18,17,3593,2686,200
8.6,859,20,19,3595,2687,200
8.61,860,20,18,3595,2688,200
8.62,861,20,19,3597,2690,200
8.63,862,18,19,3598,2691,200
8.64,863,19,19,3600,2693,200
8.65,864,18,18,3601,2694,200
8.66,865,18,18,3602,2695,200
8.67,866,17,17,3603,2696,200
8.68,867,16,17,3605,2698,200
8.69,868,17,16,3606,2699,200
8.7,869,16,16,3608,2700,200
8.71,870,17,17,3609,2702,200
8.72,871,16,16,3610,2703,200
8.73,872,18,17,3611,2704,200
8.74,873,17,17,3612,2706,200
8.75,874,19,18,3614,2707,200
8.76,875,18,18,3615,2708,200
8.77,876,20,19,3617,2709,200
8.78,877,20,19,3617,2710,200
8.79,878,20,20,3619,2712,200
8.8,879,19,19,3620,2713,200
8.81,880,20,19,3622,2715,200
8.82,881,19,19,3623,2715,200
8.83,882,19,19,3624,2717,200
8.84,883,18,18,3625,2718,200
8.85,884,17,18,3627,2720,200
8.86,885,16,17,3628,2721,200
8.87,886,16,17,3630,2722,200
8.88,887,16,16,3631,2723,200
8.89,888,16,16,3632,2725,200
8.9,889,16,16,3633,2726,200
8.91,890,16,16,3634,2728,200
8.92,891,17,17,3636,2729,200
8.93,892,17,16,3637,2730,200
8.94,893,18,18,3639,2731,200
8.95,894,18,17,3639,2732,200
8.96,895,20,18,3641,2734,200
8.97,896,20,18,3642,2735,200
8.98,897,20,19,3644,2737,200
8.99,898,19,19,3645,2737,200
9,899,19,19,3646,2739,200
9.01,900,18,18,3647,2740,200
9.02,901,17,18,3649,2742,200
9.03,902,16,17,3650,2743,200
9.04,903,16,17,3652,2744,200
9.05,904,16,16,3653,2745,200
9.06,905,16,16,3654,2747,200
9.07,906,16,16,3655,2748,200
9.08,907,16,16,3656,2750,200
9.09,908,17,17,3658,2751,200
9.1,909,17,16,3659,2752,200
9.11,910,18,18,3661,2753,200
9.12,911,18,17,3661,2754,200
9.13,912,19,19,3663,2756,200
9.14,913,19,18,3664,2757,200
9.15,914,20,19,3666,2759,200
9.16,915,19,19,3667,2759,200
9.17,916,19,19,3668,2761,200
9.18,917,18,18,3669,2762,200
9.19,918,18,18,3670,2764,200
9.2,919,17,17,3672,2765,200
9.21,920,17,17,3674,2766,200
9.22,921,17,16,3675,2767,200
9.23,922,16,16,3676,2769,200
9.24,923,17,16,3677,2770,200
9.25,924,16,16,3678,2772,200
9.26,925,17,17,3680,2773,200
9.27,926,17,16,3681,2774,200
9.28,927,18,18,3683,2775,200
9.29,928,18,17,3683,2776,200
9.3,929,20,19,3685,2778,200
9.31,930,20,18,3686,2779,200
9.32,931,20,19,3688,2781,200
9.33,932,19,19,3689,2781,200
9.34,933,19,19,3690,2783,200
9.35,934,18,19,3691,2784,200
9.36,935,18,19,3692,2786,200
9.37,936,17,18,3694,2787,200
9.38,937,16,18,3696,2788,200
9.39,938,17,17,3697,2789,200
9.4,939,16,17,3698,2790,200
9.41,940,17,16,3699,2792,200
9.42,941,16,16,3700,2794,200
9.43,942,17,16,3702,2795,200
9.44,943,17,16,3703,2796,200
9.45,944,18,17,3704,2797,200
9.46,945,18,16,3705,2798,200
9.47,946,19,18,3707,2800,200
9.48,947,19,17,3708,2801,200
9.49,948,20,18,3710,2803,200
9.5,949,19,18,3711,2803,200
9.51,950,19,19,3712,2805,200
9.52,951,18,19,3713,2806,200
9.53,952,18,19,3714,2808,200
9.54,953,17,18,3716,2809,200
9.55,954,16,18,3718,2810,200
9.56,955,16,17,3718,2811,200
9.57,956,15,17,3720,2812,200
9.58,957,16,16,3721,2814,200
9.59,958,15,16,3722,2816,200
9.6,959,16,16,3724,2817,200
9.61,960,16,16,3725,2818,200
9.62,961,17,17,3726,2819,200
9.63,962,17,16,3727,2820,200
9.64,963,18,18,3729,2822,200
9.65,964,18,17,3730,2823,200
9.66,965,19,18,3732,2825,200
9.67,966,19,18,3733,2825,200
9.68,967,19,19,3734,2827,200
9.69,968,18,19,3735,2828,200
9.7,969,18,19,3736,2830,200
9.71,970,17,19,3738,2830,200
9.72,971,16,18,3740,2832,200
9.73,972,16,18,3740,2833,200
9.74,973,15,17,3742,2834,200
9.75,974,16,17,3743,2836,200
9.76,975,15,16,3744,2838,200
9.77,976,16,17,3746,2839,200
9.78,977,16,16,3747,2840,200
9.79,978,17,17,3748,2841,200
9.8,979,17,17,3749,2842,200
9.81,980,18,18,3751,2844,200
9.82,981,18,17,3752,2845,200
9.83,982,19,18,3754,2846,200
9.84,983,19,18,3754,2847,200
9.85,984,20,19,3756,2849,200
9.86,985,19,19,3757,2850,200
9.87,986,18,19,3758,2852,200
9.88,987,17,19,3760,2852,200
9.89,988,18,19,3761,2854,200
9.9,989,17,18,3762,2855,200
9.91,990,17,18,3764,2856,200
9.92,991,16,17,3765,2858,200
9.93,992,15,17,3766,2859,200
9.94,993,16,16,3768,2860,200
9.95,994,15,16,3769,2862,200
9.96,995,16,16,3770,2863,200
9.97,996,16,16,3771,2864,200
9.98,997,17,17,3773,2866,200
9.99,998,17,16,3774,2867,200
0,999,18,18,3776,2868,200
